,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
317,44.0,5.0,,第1节,-22.5,0.83,22.5,0.83,181.5,0.83,181.5,0.83,181.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,27.0,1.0,20180707041527.0,11077.0,0.0,0.0
318,44.0,5.0,,第1节,-22.5,0.87,22.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,27.0,1.0,20180707041527.0,11077.0,0.0,0.0
319,44.0,5.0,,第1节,-22.5,0.87,22.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,14.0,0.0,20180707041532.0,11077.0,0.0,0.0
320,44.0,5.0,,第1节,-22.5,0.87,22.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,14.0,0.0,20180707041532.0,21077.0,0.0,0.0
321,44.0,5.0,,第1节,-22.5,0.87,22.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,14.0,1.0,20180707041536.0,21077.0,0.0,0.0
322,44.0,5.0,,第1节,-22.5,0.83,22.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,14.0,1.0,20180707041536.0,21077.0,0.0,0.0
323,44.0,5.0,,第1节,-22.5,0.83,22.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,14.0,1.0,20180707041536.0,21077.0,0.0,0.0
324,44.0,5.0,,第1节,-22.5,0.83,23.5,0.83,178.5,0.83,178.5,0.83,23.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,14.0,1.0,20180707041536.0,21077.0,0.0,0.0
325,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,178.5,0.83,180.5,0.83,-23.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,14.0,1.0,20180707041536.0,21077.0,0.0,0.0
326,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,14.0,1.0,20180707041536.0,21077.0,0.0,0.0
327,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,17.0,1.0,1.0,2.0,GD,1.0,1.0,20180707041548.0,21077.0,0.0,0.0
328,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,21.0,23.0,1.0,1.0,2.0,GD,1.0,1.0,20180707041548.0,21074.0,0.0,0.0
329,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,2.0,GD,1.0,1.0,20180707041548.0,11077.0,0.0,0.0
330,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,2.0,GD,0.0,1.0,20180707041550.0,11077.0,0.0,0.0
331,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,2.0,GD,0.0,1.0,20180707041550.0,21077.0,0.0,0.0
332,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,46.0,1.0,20180707041603.0,21077.0,0.0,0.0
333,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,46.0,1.0,20180707041603.0,21077.0,0.0,0.0
334,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,46.0,1.0,20180707041605.0,21077.0,0.0,0.0
335,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,46.0,1.0,20180707041605.0,21077.0,0.0,0.0
336,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,38.0,1.0,20180707041612.0,21077.0,0.0,0.0
337,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,38.0,1.0,20180707041612.0,11077.0,0.0,0.0
338,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,38.0,1.0,20180707041614.0,11077.0,0.0,0.0
339,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,38.0,1.0,20180707041614.0,11077.0,0.0,0.0
340,44.0,5.0,,第1节,-23.5,0.83,23.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,17.0,1.0,20180707041632.0,11077.0,0.0,0.0
341,44.0,5.0,,第1节,-23.5,0.87,23.5,0.8,176.5,0.83,176.5,0.83,176.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,17.0,1.0,20180707041632.0,11077.0,0.0,0.0
342,44.0,5.0,,第1节,-23.5,0.87,23.5,0.8,176.5,0.83,176.5,0.83,176.5,1.0,湄公猛龙,,1.0,3.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,17.0,1.0,1.0,1.0,GD,17.0,1.0,20180707041634.0,11077.0,0.0,0.0
343,44.0,5.0,,第1节,-23.5,0.87,23.5,0.8,176.5,0.83,176.5,0.83,176.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,20.0,17.0,1.0,1.0,1.0,GD,17.0,1.0,20180707041634.0,11075.0,0.0,0.0
344,44.0,5.0,,第1节,-23.5,0.87,23.5,0.8,176.5,0.83,176.5,0.83,176.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,12.0,1.0,20180707041637.0,21077.0,0.0,0.0
345,44.0,5.0,,第1节,-23.5,0.83,20.5,0.83,176.5,0.83,176.5,0.83,20.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,12.0,1.0,20180707041637.0,21077.0,0.0,0.0
346,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,176.5,0.83,179.5,0.83,-20.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,12.0,1.0,20180707041637.0,21077.0,0.0,0.0
347,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,12.0,1.0,20180707041637.0,21077.0,0.0,0.0
348,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,12.0,1.0,20180707041639.0,21077.0,0.0,0.0
349,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,12.0,1.0,20180707041639.0,11077.0,0.0,0.0
350,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,1.0,1.0,20180707041649.0,11077.0,0.0,0.0
351,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,1.0,1.0,20180707041649.0,11077.0,0.0,0.0
352,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,1.0,1.0,20180707041651.0,11077.0,0.0,0.0
353,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,1.0,GD,1.0,1.0,20180707041651.0,11077.0,0.0,0.0
354,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,0.0,GD,52.0,1.0,20180707041657.0,11077.0,0.0,0.0
355,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,0.0,GD,52.0,1.0,20180707041657.0,11077.0,0.0,0.0
356,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,0.0,GD,37.0,1.0,20180707041712.0,21077.0,0.0,0.0
357,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,176.5,0.83,176.5,0.83,176.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,8.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,20.0,1.0,1.0,0.0,GD,37.0,1.0,20180707041712.0,21077.0,0.0,0.0
358,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,176.5,0.83,176.5,0.83,176.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,25.0,1.0,1.0,0.0,GD,37.0,1.0,20180707041712.0,21074.0,0.0,0.0
359,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,176.5,0.83,176.5,0.83,176.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,23.0,25.0,1.0,1.0,0.0,GD,32.0,1.0,20180707041717.0,11077.0,0.0,0.0
360,44.0,5.0,,第1节,-20.5,0.83,20.5,0.83,176.5,0.83,176.5,0.83,176.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,32.0,1.0,20180707041717.0,11077.0,0.0,0.0
361,44.0,5.0,,第1节,-20.5,0.83,21.5,0.83,176.5,0.83,176.5,0.83,21.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,32.0,1.0,20180707041717.0,11077.0,0.0,0.0
362,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,176.5,0.83,178.5,0.83,-21.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,32.0,1.0,20180707041717.0,11077.0,0.0,0.0
363,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,32.0,1.0,20180707041717.0,11077.0,0.0,0.0
364,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,32.0,1.0,20180707041719.0,11077.0,0.0,0.0
365,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,31.0,1.0,20180707041719.0,11077.0,0.0,0.0
366,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,31.0,1.0,20180707041719.0,11077.0,0.0,0.0
367,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,22.0,1.0,20180707041730.0,11077.0,0.0,0.0
368,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,22.0,0.0,20180707041730.0,11077.0,0.0,0.0
369,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,10.0,0.0,20180707041741.0,11077.0,0.0,0.0
370,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,10.0,1.0,20180707041741.0,21077.0,0.0,0.0
371,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,10.0,1.0,20180707041751.0,21077.0,0.0,0.0
372,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,10.0,1.0,20180707041751.0,21077.0,0.0,0.0
373,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,177.5,0.83,177.5,0.83,177.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,9.0,1.0,20180707041752.0,21077.0,0.0,0.0
374,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,175.5,0.83,175.5,0.83,175.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,9.0,1.0,20180707041752.0,21077.0,0.0,0.0
375,44.0,5.0,,第1节,-21.5,0.83,21.5,0.83,175.5,0.83,175.5,0.83,175.5,1.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,0.0,0.0,20180707041803.0,21077.0,0.0,0.0
376,44.0,5.0,,第2节,-21.5,0.83,21.5,0.83,175.5,0.83,175.5,0.83,175.5,1.0,湄公猛龙,1.0,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,0.0,GD,0.0,0.0,20180707041803.0,1082.0,0.0,0.0
377,44.0,5.0,第2节,第2节,-21.5,0.83,21.5,0.83,175.5,0.83,175.5,0.83,175.5,1.0,湄公猛龙,1.0,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,10.0,GD,0.0,0.0,20180707041803.0,1082.0,0.0,0.0
378,44.0,5.0,第2节,第2节,-21.5,0.83,23.5,0.83,175.5,0.83,175.5,0.83,23.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,10.0,GD,0.0,0.0,20180707041803.0,1088.0,0.0,0.0
379,44.0,5.0,第2节,第2节,-23.5,0.83,23.5,0.83,175.5,0.83,175.5,0.83,-23.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,10.0,GD,0.0,1.0,20180707042023.0,1088.0,0.0,0.0
380,44.0,5.0,第2节,第2节,-23.5,0.83,23.5,0.83,175.5,0.83,175.5,0.83,-23.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,10.0,GD,0.0,1.0,20180707042023.0,11077.0,0.0,0.0
381,44.0,5.0,第2节,第2节,-23.5,0.83,23.5,0.83,175.5,0.83,175.5,0.83,-23.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,59.0,1.0,20180707042025.0,11077.0,0.0,0.0
382,44.0,5.0,第2节,第2节,-23.5,0.83,22.5,0.83,175.5,0.83,175.5,0.83,22.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,59.0,1.0,20180707042025.0,11077.0,0.0,0.0
383,44.0,5.0,第2节,第2节,-22.5,0.83,22.5,0.83,175.5,0.83,174.5,0.83,-22.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,59.0,1.0,20180707042025.0,11077.0,0.0,0.0
384,44.0,5.0,第2节,第2节,-22.5,0.83,22.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,59.0,1.0,20180707042025.0,11077.0,0.0,0.0
385,44.0,5.0,第2节,第2节,-22.5,0.83,22.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,59.0,1.0,20180707042025.0,11077.0,0.0,0.0
386,44.0,5.0,第2节,第2节,-22.5,0.83,25.5,0.83,174.5,0.83,174.5,0.83,25.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,59.0,1.0,20180707042025.0,11077.0,0.0,0.0
387,44.0,5.0,第2节,第2节,-25.5,0.87,25.5,0.8,174.5,0.83,173.5,0.83,-25.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,59.0,1.0,20180707042025.0,11077.0,0.0,0.0
388,44.0,5.0,第2节,第2节,-25.5,0.87,25.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,59.0,1.0,20180707042025.0,11077.0,0.0,0.0
389,44.0,5.0,第2节,第2节,-25.5,0.87,25.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,38.0,1.0,20180707042044.0,11077.0,0.0,0.0
390,44.0,5.0,第2节,第2节,-25.5,0.87,25.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,38.0,1.0,20180707042044.0,21077.0,0.0,0.0
391,44.0,5.0,第2节,第2节,-25.5,0.87,25.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,38.0,1.0,20180707042046.0,21077.0,0.0,0.0
392,44.0,5.0,第2节,第2节,-25.5,0.83,24.5,0.83,173.5,0.83,173.5,0.83,24.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,38.0,1.0,20180707042046.0,21077.0,0.0,0.0
393,44.0,5.0,第2节,第2节,-24.5,0.83,24.5,0.83,173.5,0.83,173.5,0.83,-24.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,38.0,1.0,20180707042046.0,21077.0,0.0,0.0
394,44.0,5.0,第2节,第2节,-24.5,0.83,25.5,0.83,173.5,0.83,173.5,0.83,25.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,38.0,1.0,20180707042046.0,21077.0,0.0,0.0
395,44.0,5.0,第2节,第2节,-25.5,0.83,25.5,0.83,173.5,0.83,172.5,0.83,-25.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,38.0,1.0,20180707042046.0,21077.0,0.0,0.0
396,44.0,5.0,第2节,第2节,-25.5,0.83,25.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,38.0,1.0,20180707042046.0,21077.0,0.0,0.0
397,44.0,5.0,第2节,第2节,-25.5,0.83,25.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,湄公猛龙,,1.0,4.0,2.0,2.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,42.9,25.0,20.0,1.0,1.0,9.0,GD,25.0,1.0,20180707042058.0,11077.0,0.0,0.0
