,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
25,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,1.0,0.0,10.0,GD,0.0,0,,1087.0,,0.0,1.5
26,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,1.0,0.0,10.0,GD,0.0,0,,1087.0,,0.0,1.5
27,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,1.0,0.0,10.0,GD,0.0,0,,1087.0,,0.0,1.5
28,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,1.0,1.0,10.0,GD,0.0,1.0,20180701173230.0,1087.0,,0.0,1.5
29,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,10.0,GD,0.0,1.0,20180701173230.0,1087.0,,0.0,1.5
30,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,10.0,GD,0.0,1.0,20180701173230.0,1087.0,,0.0,1.5
31,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,10.0,GD,0.0,1.0,20180701173230.0,1087.0,,0.0,1.5
32,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,10.0,GD,0.0,1.0,20180701173231.0,11077.0,,0.0,1.5
33,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,10.0,GD,0.0,1.0,20180701173231.0,21077.0,,0.0,1.5
34,,,,第1节,-4.5,0.87,4.5,0.8,126.5,0.83,126.5,0.83,,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,59.0,1.0,20180701173233.0,21077.0,,0.0,1.5
35,,,,第1节,-4.5,0.8,3.5,0.87,126.5,0.83,126.5,0.83,3.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,59.0,1.0,20180701173233.0,11077.0,,0.0,1.5
36,,,,第1节,-3.5,0.8,3.5,0.87,126.5,0.83,126.5,0.83,-3.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,55.0,1.0,20180701173234.0,11077.0,,0.0,0.0
37,,,,第1节,-3.5,0.8,3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,55.0,1.0,20180701173234.0,11077.0,,0.0,0.0
38,,,,第1节,-3.5,0.8,3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,43.0,1.0,20180701173246.0,21077.0,,0.0,1.5
39,,,,第1节,-3.5,0.8,3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,43.0,1.0,20180701173246.0,21077.0,,0.0,1.5
40,,,,第1节,-3.5,0.8,3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,38.0,1.0,20180701173251.0,21077.0,,0.0,1.5
41,,,,第1节,-3.5,0.8,3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,38.0,1.0,20180701173251.0,21077.0,,0.0,1.5
42,,,,第1节,-3.5,0.8,3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,38.0,1.0,20180701173252.0,21077.0,,0.0,1.5
43,,,,第1节,-3.5,0.8,3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,38.0,1.0,20180701173252.0,21077.0,,0.0,1.5
44,,,,第1节,-3.5,0.8,3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,13.0,1.0,20180701173316.0,21077.0,,0.0,1.5
45,,,,第1节,-3.5,0.8,3.5,0.87,123.5,0.83,123.5,0.83,123.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,13.0,1.0,20180701173316.0,21077.0,,0.0,1.5
46,,,,第1节,-3.5,0.8,3.5,0.87,123.5,0.83,123.5,0.83,123.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,13.0,1.0,20180701173318.0,21077.0,,0.0,1.5
47,,,,第1节,-3.5,0.8,3.5,0.87,123.5,0.83,123.5,0.83,123.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,13.0,1.0,20180701173318.0,11077.0,,0.0,1.5
48,,,,第1节,-3.5,0.8,3.5,0.87,123.5,0.83,123.5,0.83,123.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,6.0,1.0,20180701173323.0,11077.0,,0.0,1.5
49,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,9.0,GD,6.0,1.0,20180701173323.0,21077.0,,0.0,0.0
50,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,59.0,1.0,20180701173330.0,21077.0,,0.0,0.0
51,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,59.0,1.0,20180701173330.0,21077.0,,0.0,1.5
52,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,59.0,1.0,20180701173332.0,21077.0,,0.0,1.5
53,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,59.0,0.0,20180701173332.0,21077.0,,0.0,1.5
54,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,54.0,0.0,20180701173336.0,21077.0,,0.0,1.5
55,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,54.0,1.0,20180701173336.0,21077.0,,0.0,1.5
56,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,54.0,1.0,20180701173403.0,21077.0,,0.0,1.5
57,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,54.0,1.0,20180701173403.0,21077.0,,0.0,0.0
58,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,53.0,1.0,20180701173404.0,21077.0,,0.0,0.0
59,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,53.0,1.0,20180701173404.0,11077.0,,0.0,0.0
60,,,,第1节,-3.5,0.8,3.5,0.87,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,34.0,1.0,20180701173423.0,11077.0,,0.0,0.0
61,,,,第1节,-3.5,0.8,3.5,0.87,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,34.0,1.0,20180701173423.0,21077.0,,0.0,0.0
62,,,,第1节,-3.5,0.8,3.5,0.87,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,34.0,1.0,20180701173424.0,21077.0,,0.0,1.5
63,,,,第1节,-3.5,0.8,3.5,0.87,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,34.0,0.0,20180701173424.0,21077.0,,0.0,1.5
64,,,,第1节,-3.5,0.8,3.5,0.87,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,20.0,0.0,20180701173436.0,21077.0,,0.0,1.5
65,,,,第1节,-3.5,0.8,3.5,0.87,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,20.0,1.0,20180701173436.0,21077.0,,0.0,1.5
66,,,,第1节,-3.5,0.8,3.5,0.87,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,20.0,1.0,20180701173511.0,21077.0,,0.0,1.5
67,,,,第1节,-3.5,0.8,3.5,0.87,120.5,0.83,120.5,0.83,120.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,20.0,1.0,20180701173511.0,21077.0,,0.0,1.5
68,,,,第1节,-3.5,0.8,3.5,0.87,120.5,0.83,120.5,0.83,120.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,20.0,1.0,20180701173512.0,21077.0,,0.0,1.5
69,,,,第1节,-3.5,0.83,3.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,20.0,1.0,20180701173512.0,21077.0,,0.0,1.5
70,,,,第1节,-3.5,0.83,3.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,10.0,1.0,20180701173521.0,21077.0,,0.0,1.5
71,,,,第1节,-3.5,0.83,3.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,10.0,1.0,20180701173521.0,11077.0,,0.0,0.0
72,,,,第1节,-3.5,0.83,3.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,10.0,1.0,20180701173523.0,11077.0,,0.0,0.0
73,,,,第1节,-3.5,0.83,3.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,,,0.0,1.0,8.0,GD,10.0,1.0,20180701173523.0,11075.0,,0.0,0.0
74,,,,第1节,-3.5,0.83,3.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,50.0,1.0,20180701173542.0,21077.0,,0.0,0.0
75,,,,第1节,-3.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,1.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,50.0,1.0,20180701173542.0,21077.0,,0.0,0.0
76,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,122.5,0.83,-1.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,50.0,1.0,20180701173542.0,21077.0,,0.0,0.0
77,,,,第1节,-1.5,0.83,1.5,0.83,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,50.0,1.0,20180701173542.0,21077.0,,0.0,0.0
78,,,,第1节,-1.5,0.83,1.5,0.83,122.5,0.83,122.5,0.83,122.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,50.0,1.0,20180701173544.0,21077.0,,0.71,1.0
79,,,,第1节,-1.5,0.83,1.5,0.83,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,50.0,1.0,20180701173544.0,21077.0,,0.71,1.0
80,,,,第1节,-1.5,0.83,1.5,0.83,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,43.0,1.0,20180701173548.0,21077.0,,0.71,1.0
81,,,,第1节,-1.5,0.83,1.5,0.83,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,43.0,1.0,20180701173548.0,21077.0,,0.71,1.0
82,,,,第1节,-1.5,0.83,1.5,0.83,121.5,0.83,121.5,0.83,121.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,23.0,1.0,20180701173607.0,21077.0,,0.71,1.0
83,,,,第1节,-1.5,0.83,1.5,0.83,120.5,0.83,120.5,0.83,120.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,23.0,1.0,20180701173607.0,11077.0,,0.71,1.0
84,,,,第1节,-1.5,0.83,1.5,0.83,120.5,0.83,120.5,0.83,120.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,23.0,1.0,20180701173609.0,11077.0,,0.71,1.0
85,,,,第1节,-1.5,0.83,1.5,0.83,120.5,0.83,120.5,0.83,120.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,23.0,1.0,20180701173609.0,11077.0,,0.71,1.0
86,,,,第1节,-1.5,0.83,1.5,0.83,120.5,0.83,120.5,0.83,120.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,10.0,1.0,20180701173620.0,11077.0,,0.71,1.0
87,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,10.0,1.0,20180701173620.0,11077.0,,0.71,1.0
88,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,10.0,1.0,20180701173621.0,11077.0,,0.71,1.0
89,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,10.0,0.0,20180701173621.0,11077.0,,0.71,1.0
90,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,4.0,0.0,20180701173626.0,11077.0,,0.71,1.0
91,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,4.0,1.0,20180701173626.0,11077.0,,0.71,1.0
92,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,4.0,1.0,20180701173636.0,11077.0,,0.71,1.0
93,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,4.0,1.0,20180701173636.0,21077.0,,0.71,1.0
94,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,4.0,1.0,20180701173637.0,21077.0,,0.71,1.0
95,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,7.0,GD,4.0,0.0,20180701173637.0,21077.0,,0.71,1.0
96,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,52.0,0.0,20180701173649.0,21077.0,,0.71,1.0
97,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,52.0,1.0,20180701173649.0,21077.0,,0.71,1.0
98,,,,第1节,-1.5,0.83,1.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,52.0,1.0,20180701173701.0,21077.0,,0.71,1.0
99,,,,第1节,-1.5,0.83,1.5,0.83,118.5,0.83,118.5,0.83,118.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,52.0,1.0,20180701173701.0,21077.0,,0.71,1.0
100,,,,第1节,-1.5,0.83,1.5,0.83,118.5,0.83,118.5,0.83,118.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,52.0,1.0,20180701173702.0,21077.0,,0.71,1.0
101,,,,第1节,-1.5,0.83,1.5,0.83,118.5,0.83,118.5,0.83,118.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,52.0,0.0,20180701173702.0,11077.0,,0.71,1.0
102,,,,第1节,-1.5,0.83,1.5,0.83,118.5,0.83,118.5,0.83,118.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,40.0,0.0,20180701173712.0,11077.0,,0.71,1.0
103,,,,第1节,-1.5,0.83,1.5,0.83,118.5,0.83,118.5,0.83,118.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,40.0,1.0,20180701173712.0,11077.0,,0.71,1.0
104,,,,第1节,-1.5,0.83,1.5,0.83,118.5,0.83,118.5,0.83,118.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,40.0,1.0,20180701173722.0,11077.0,,0.71,1.0
105,,,,第1节,-1.5,0.83,1.5,0.83,117.5,0.83,117.5,0.83,117.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,40.0,1.0,20180701173722.0,21077.0,,0.71,1.0
106,,,,第1节,-1.5,0.83,1.5,0.83,117.5,0.83,117.5,0.83,117.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,40.0,1.0,20180701173723.0,21077.0,,0.71,1.0
107,,,,第1节,-1.5,0.83,1.5,0.83,117.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,40.0,1.0,20180701173723.0,11077.0,,0.71,1.0
108,,,,第1节,-1.5,0.83,1.5,0.83,117.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,16.0,1.0,20180701173747.0,11077.0,,0.71,1.0
109,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,16.0,1.0,20180701173747.0,11077.0,,0.77,0.91
110,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,16.0,1.0,20180701173749.0,11077.0,,0.77,0.91
111,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,16.0,1.0,20180701173749.0,21077.0,,0.77,0.91
112,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,9.0,1.0,20180701173754.0,21077.0,,0.77,0.91
113,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,9.0,1.0,20180701173754.0,21077.0,,0.71,1.0
114,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,9.0,1.0,20180701173754.0,21077.0,,0.71,0.91
115,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,4.0,1.0,20180701173759.0,21077.0,,0.71,1.0
116,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,6.0,GD,4.0,1.0,20180701173759.0,21074.0,,0.71,1.0
117,,,,第1节,-1.5,0.83,1.5,0.83,115.5,0.83,115.5,0.83,115.5,1.0,9241108.0,,,,,,,,,,,,,,,2.0,3.0,0.0,1.0,6.0,GD,4.0,1.0,20180701173759.0,11077.0,,0.71,1.0
118,,,,第1节,-1.5,0.8,2.5,0.87,115.5,0.83,115.5,0.83,2.5,1.0,9241108.0,,,,,,,,,,,,,,,2.0,3.0,0.0,1.0,6.0,GD,4.0,1.0,20180701173759.0,11077.0,,0.71,1.0
