,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS
284,44.0,5.0,,第1节,27.5,0.83,-27.5,0.83,164.5,0.83,164.5,0.83,164.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,7.0,0,,11077.0,
285,44.0,5.0,,第1节,27.5,0.83,-27.5,0.83,164.5,0.83,164.5,0.83,164.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,58.0,0,,11077.0,
286,44.0,5.0,,第1节,27.5,0.87,-26.5,0.8,164.5,0.83,164.5,0.83,-26.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,58.0,0,,21077.0,
287,44.0,5.0,,第1节,26.5,0.87,-26.5,0.8,164.5,0.83,163.5,0.83,26.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,58.0,0,,21077.0,
288,44.0,5.0,,第1节,26.5,0.87,-26.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,58.0,0,,21077.0,
289,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,163.5,0.83,161.5,0.83,163.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,58.0,0,,21077.0,
290,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,58.0,0,,21077.0,
291,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,33.0,0,,21077.0,
292,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,33.0,0,,21077.0,
293,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,23.0,0.0,1,0.0,GD,29.0,0,,21077.0,
294,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,9231084.0,,1.0,3.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,26.0,23.0,0.0,1,0.0,GD,29.0,0,,11077.0,
295,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,9231084.0,,1.0,4.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,26.0,23.0,0.0,1,0.0,GD,29.0,0,,11075.0,
296,44.0,5.0,,第1节,26.5,0.87,-28.5,0.8,161.5,0.83,161.5,0.83,-28.5,1.0,9231084.0,,1.0,4.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,26.0,23.0,0.0,1,0.0,GD,29.0,0,,21077.0,
297,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,161.5,0.83,163.5,0.83,28.5,1.0,9231084.0,,1.0,4.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,26.0,23.0,0.0,1,0.0,GD,29.0,0,,21077.0,
298,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,4.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,26.0,23.0,0.0,1,0.0,GD,29.0,0,,21077.0,
299,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,4.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,26.0,0.0,1,0.0,GD,29.0,0,,21077.0,
300,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,4.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,26.0,0.0,1,0.0,GD,13.0,0,,21077.0,
301,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,4.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,26.0,0.0,1,0.0,GD,13.0,0,,21077.0,
302,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,4.0,2.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,26.0,0.0,1,0.0,GD,10.0,0,,21077.0,
303,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,12.0,15.0,0.0,1,0.0,GD,10.0,0,,21075.0,
304,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,15.0,26.0,0.0,1,0.0,GD,10.0,0,,11077.0,
305,44.0,5.0,,第1节,28.5,0.87,-28.5,0.8,163.5,0.83,163.5,0.83,163.5,1.0,9231084.0,,1.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,15.0,26.0,0.0,1,0.0,GD,2.0,0,,11077.0,
306,44.0,5.0,,第1节,28.5,0.83,-26.5,0.83,163.5,0.83,163.5,0.83,-26.5,1.0,9231084.0,,1.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,15.0,26.0,0.0,1,0.0,GD,2.0,0,,11077.0,
307,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,163.5,0.83,166.5,0.83,26.5,1.0,9231084.0,,1.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,15.0,26.0,0.0,1,0.0,GD,2.0,0,,11077.0,
308,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,166.5,0.83,166.5,0.83,166.5,1.0,9231084.0,,1.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,15.0,26.0,0.0,1,0.0,GD,2.0,0,,11077.0,
309,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,166.5,0.83,166.5,0.83,166.5,1.0,9231084.0,,1.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,15.0,26.0,0.0,1,0.0,GD,0.0,0,,11077.0,
310,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,165.5,0.83,165.5,0.83,165.5,1.0,9231084.0,,1.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,5.0,66.7,0.0,15.0,26.0,0.0,1,0.0,GD,0.0,0,,11077.0,
311,44.0,5.0,,第1节,26.5,0.83,-26.5,0.83,165.5,0.83,165.5,0.83,165.5,1.0,9231084.0,1.0,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,0.0,1,10.0,GD,0.0,0,,1082.0,
312,44.0,5.0,,第2节,26.5,0.83,-26.5,0.83,165.5,0.83,165.5,0.83,165.5,1.0,9231084.0,1.0,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,0.0,1,10.0,GD,0.0,0,,1082.0,
313,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,1.0,9231084.0,1.0,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,1.0,1,10.0,GD,0.0,0,,1082.0,
314,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,1.0,9231084.0,1.0,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,1.0,1,10.0,GD,0.0,0,,1082.0,
315,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,1.0,9231084.0,1.0,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,1.0,1,10.0,GD,0.0,0,,1082.0,
316,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,1.0,1,10.0,GD,0.0,0,,1088.0,
317,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,1.0,1,9.0,GD,59.0,0,,21077.0,
318,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,0.0,1,9.0,GD,59.0,0,,21077.0,
319,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,0.0,1,9.0,GD,59.0,0,,21077.0,
320,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,3.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,26.0,0.0,1,9.0,GD,59.0,0,,21077.0,
321,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,15.0,18.0,0.0,1,9.0,GD,59.0,0,,21075.0,
322,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,59.0,0,,11077.0,
323,44.0,5.0,第2节,第2节,26.5,0.83,-23.5,0.83,165.5,0.83,165.5,0.83,-23.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,59.0,0,,11077.0,
324,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,165.5,0.83,169.5,0.83,23.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,59.0,0,,11077.0,
325,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,59.0,0,,11077.0,
326,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,53.0,0,,11077.0,
327,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,53.0,0,,11077.0,
328,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,51.0,0,,11077.0,
329,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,51.0,0,,11077.0,
330,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,43.0,0,,11077.0,
331,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,43.0,0,,11077.0,
332,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,168.5,0.83,167.5,0.83,168.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,43.0,0,,11077.0,
333,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,43.0,0,,11077.0,
334,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,29.0,0,,21077.0,
335,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,29.0,0,,21077.0,
336,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,0.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,15.0,0,,21077.0,
337,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,1.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,15.0,0,,11086.0,
338,44.0,5.0,第2节,第2节,23.5,0.8,-23.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,1.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,15.0,0,,21077.0,
339,44.0,5.0,第2节,第2节,23.5,0.8,-23.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,1.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,16.0,0,,21077.0,
340,44.0,5.0,第2节,第2节,23.5,0.8,-23.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,1.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,16.0,0,,21077.0,
341,44.0,5.0,第2节,第2节,23.5,0.8,-23.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,1.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,10.0,0,,21077.0,
342,44.0,5.0,第2节,第2节,23.5,0.8,-23.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,10.0,0,,11086.0,
343,44.0,5.0,第2节,第2节,23.5,0.83,-22.5,0.83,165.5,0.83,165.5,0.83,-22.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,10.0,0,,21077.0,
344,44.0,5.0,第2节,第2节,22.5,0.83,-22.5,0.83,165.5,0.83,165.5,0.83,22.5,2.0,9231084.0,1:2,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,10.0,0,,21078.0,
345,44.0,5.0,第2节,第2节,22.5,0.83,-21.5,0.83,165.5,0.83,165.5,0.83,-21.5,2.0,9231084.0,1:2,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,10.0,0,,21078.0,
346,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,165.5,0.83,166.5,0.83,21.5,2.0,9231084.0,1:2,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,10.0,0,,21078.0,
347,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9231084.0,1:2,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,0.0,1,9.0,GD,10.0,0,,21078.0,
348,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9231084.0,1:2,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,1.0,1,9.0,GD,10.0,0,,21078.0,
349,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9231084.0,1:2,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,1.0,1,9.0,GD,10.0,0,,21078.0,
350,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9231084.0,1:2,0.0,4.0,4.0,4.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,66.7,0.0,18.0,26.0,1.0,1,9.0,GD,10.0,0,,21078.0,
351,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9231084.0,1:2,0.0,4.0,4.0,4.0,3.0,6.0,1.0,4.0,4.0,2.0,0.0,66.7,100.0,18.0,19.0,1.0,1,9.0,GD,10.0,0,,21079.0,
352,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9231084.0,2:2,0.0,4.0,4.0,4.0,3.0,6.0,1.0,4.0,4.0,2.0,0.0,66.7,100.0,19.0,26.0,1.0,1,9.0,GD,10.0,0,,21078.0,
353,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,2:2,0.0,4.0,4.0,4.0,3.0,6.0,1.0,4.0,4.0,2.0,0.0,66.7,100.0,19.0,26.0,1.0,1,9.0,GD,10.0,0,,21078.0,
354,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,2:2,0.0,4.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,19.0,20.0,1.0,1,9.0,GD,10.0,0,,21079.0,
355,44.0,5.0,第2节,第2节,21.5,0.83,-21.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,26.0,1.0,1,9.0,GD,10.0,0,,11077.0,
356,44.0,5.0,第2节,第2节,21.5,0.8,-21.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,26.0,1.0,1,9.0,GD,10.0,0,,11077.0,
357,44.0,5.0,第2节,第2节,21.5,0.8,-21.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,26.0,0.0,1,9.0,GD,10.0,0,,11077.0,
358,44.0,5.0,第2节,第2节,21.5,0.8,-21.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,26.0,0.0,1,9.0,GD,10.0,0,,11077.0,
359,44.0,5.0,第2节,第2节,21.5,0.8,-21.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,4.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,26.0,0.0,1,9.0,GD,10.0,0,,11077.0,
360,44.0,5.0,第2节,第2节,21.5,0.8,-21.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,29.0,26.0,0.0,1,9.0,GD,10.0,0,,11075.0,
361,44.0,5.0,第2节,第2节,21.5,0.8,-21.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,9.0,GD,10.0,0,,21077.0,
362,44.0,5.0,第2节,第2节,21.5,0.8,-21.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,54.0,0,,21077.0,
363,44.0,5.0,第2节,第2节,21.5,0.83,-23.5,0.83,168.5,0.83,168.5,0.83,-23.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,54.0,0,,21077.0,
364,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,168.5,0.83,170.5,0.83,23.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,54.0,0,,21077.0,
365,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,54.0,0,,21077.0,
366,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,50.0,0,,21077.0,
367,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,50.0,0,,21077.0,
368,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,46.0,0,,21077.0,
369,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,46.0,0,,21077.0,
370,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,34.0,0,,21077.0,
371,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,34.0,0,,11077.0,
372,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,168.5,0.83,168.5,0.83,168.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,14.0,0,,11077.0,
373,44.0,5.0,第2节,第2节,23.5,0.8,-23.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,14.0,0,,21077.0,
374,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,167.5,0.83,165.5,0.83,167.5,2.0,9231084.0,,0.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,66.7,100.0,20.0,29.0,0.0,1,8.0,GD,14.0,0,,11077.0,
